program,file,line_start,copybook,has_replacing,statement
SRSTS1,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS1.cbl,94,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTS1,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS1.cbl,95,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTS1,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS1.cbl,101,SRSFSER1,NO,COPY SRSFSER1.
SRSTS1,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS1.cbl,103,SRSFSER2,NO,COPY SRSFSER2.
SRSTS1,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS1.cbl,601,SMASHDIP,NO,COPY SMASHDIP.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,100,SMASHTRC,NO,COPY SMASHTRC.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,103,SMASHDIW,NO,COPY SMASHDIW.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,106,SRSWFANO,NO,COPY SRSWFANO.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,108,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,120,DFHAID,NO,COPY DFHAID.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,122,SRSMS2,NO,COPY SRSMS2.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,124,SRSFSER1,NO,COPY SRSFSER1.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,127,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,128,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,131,SRSCOMIN,NO,COPY SRSCOMIN.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,145,SRSCWA,NO,COPY SRSCWA.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,147,SRSRTABL,NO,COPY SRSRTABL.
SRSTS2,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS2.cbl,757,SMASHDIP,NO,COPY SMASHDIP.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,168,SMASHTRC,NO,COPY SMASHTRC.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,171,SMASHDIW,NO,COPY SMASHDIW.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,174,SRSWFANO,NO,COPY SRSWFANO.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,176,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,220,DFHAID,NO,COPY DFHAID.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,222,SRSMS3,NO,COPY SRSMS3.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,224,SRSWAPPC,NO,COPY SRSWAPPC.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,226,SRSWDIRE,NO,COPY SRSWDIRE.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,228,SRSFIMPR,YES,COPY SRSFIMPR replacing ==:FIMPR:== by ==FIMPR==.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,230,SRSFFINS,NO,COPY SRSFFINS.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,232,SRSWFONC,NO,COPY SRSWFONC.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,234,SRSWSERV,NO,COPY SRSWSERV.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,236,SRSFSER2,NO,COPY SRSFSER2.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,238,SRSFCEDA,NO,COPY SRSFCEDA.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,240,SRSTSRI,NO,COPY SRSTSRI.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,244,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,245,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,291,SRSCOMIN,NO,COPY SRSCOMIN.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,305,SRSFAPPA,NO,COPY SRSFAPPA.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,307,SRSFAPPD,YES,COPY SRSFAPPD REPLACING ==:DEPENDING ON FAPPD-NBFI:== BY == ==.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,310,SRSFDIRE,NO,COPY SRSFDIRE.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,312,SRSFFONC,NO,COPY SRSFFONC.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,314,SRSFSER1,NO,COPY SRSFSER1.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,317,SRSCWA,NO,COPY SRSCWA.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,319,SRSRTABL,NO,COPY SRSRTABL.
SRSTS3,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS3.cbl,2591,SMASHDIP,NO,COPY SMASHDIP.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,54,SMASHTRC,NO,COPY SMASHTRC.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,57,SMASHDIW,NO,COPY SMASHDIW.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,60,SRSWFANO,NO,COPY SRSWFANO.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,62,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,69,DFHAID,NO,COPY DFHAID.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,71,SRSMS1,NO,COPY SRSMS1.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,73,SRSWSERV,NO,COPY SRSWSERV.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,76,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,77,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,83,SRSFSER1,NO,COPY SRSFSER1.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,85,SRSFSER2,NO,COPY SRSFSER2.
SRSTS4,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS4.cbl,292,SMASHDIP,NO,COPY SMASHDIP.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,116,SMASHTRC,NO,COPY SMASHTRC.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,119,SMASHDIW,NO,COPY SMASHDIW.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,122,SRSWFANO,NO,COPY SRSWFANO.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,124,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,126,DFHAID,NO,COPY DFHAID.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,135,SRSFSER1,NO,COPY SRSFSER1.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,137,SRSFSER2,NO,COPY SRSFSER2.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,139,SRSMS5,NO,COPY SRSMS5.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,141,SRSTSRS6,NO,COPY SRSTSRS6.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,144,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,145,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,235,SRSCOMIN,NO,COPY SRSCOMIN.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,247,SRSFAPPA,NO,COPY SRSFAPPA.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,250,SRSCWA,NO,COPY SRSCWA.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,252,SRSRTABL,NO,COPY SRSRTABL.
SRSTS5,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS5.cbl,1526,SMASHDIP,NO,COPY SMASHDIP.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,73,SMASHTRC,NO,COPY SMASHTRC.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,76,SMASHDIW,NO,COPY SMASHDIW.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,79,SRSWFANO,NO,COPY SRSWFANO.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,81,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,88,DFHAID,NO,COPY DFHAID.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,101,SRSTSRS6,NO,COPY SRSTSRS6.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,103,SRSMS6,NO,COPY SRSMS6.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,111,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,112,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,115,SRSCOMIN,NO,COPY SRSCOMIN.
SRSTS6,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS6.cbl,597,SMASHDIP,NO,COPY SMASHDIP.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,58,SMASHTRC,NO,COPY SMASHTRC.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,61,SMASHDIW,NO,COPY SMASHDIW.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,64,SRSWFANO,NO,COPY SRSWFANO.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,66,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,73,DFHAID,NO,COPY DFHAID.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,85,SRSTSRS7,YES,COPY SRSTSRS7 REPLACING ==:W:== BY ==W==.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,87,SRSMS7,NO,COPY SRSMS7.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,94,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,95,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,98,SRSCOMIN,NO,COPY SRSCOMIN.
SRSTS7,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS7.cbl,511,SMASHDIP,NO,COPY SMASHDIP.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,89,SRSWFANO,NO,COPY SRSWFANO.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,91,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,93,DFHAID,NO,COPY DFHAID.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,101,SRSTSRS7,YES,COPY SRSTSRS7 REPLACING ==:W:== BY ==W==.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,128,SMASHTRC,NO,COPY SMASHTRC.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,131,SMASHDIW,NO,COPY SMASHDIW.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,135,SRSMS3,NO,COPY SRSMS3.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,137,SRSFFINS,NO,COPY SRSFFINS.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,139,SRSFCEDA,NO,COPY SRSFCEDA.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,141,SRSFSER1,NO,COPY SRSFSER1.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,149,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,150,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,160,SRSFDIRE,NO,COPY SRSFDIRE.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,163,SRSFSER2,NO,COPY SRSFSER2.
SRSTS8,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS8.cbl,739,SMASHDIP,NO,COPY SMASHDIP.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,64,SMASHTRC,NO,COPY SMASHTRC.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,67,SMASHDIW,NO,COPY SMASHDIW.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,70,SRSWFANO,NO,COPY SRSWFANO.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,72,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,74,DFHAID,NO,COPY DFHAID.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,92,SRSFFONC,NO,COPY SRSFFONC.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,94,SRSFSER2,NO,COPY SRSFSER2.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,96,SRSMS3,NO,COPY SRSMS3.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,99,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,100,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,117,SRSCOMIN,NO,COPY SRSCOMIN.
SRSTS9,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTS9.cbl,519,SMASHDIP,NO,COPY SMASHDIP.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,109,SMASHTRC,NO,COPY SMASHTRC.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,112,SMASHDIW,NO,COPY SMASHDIW.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,115,SRSWFANO,NO,COPY SRSWFANO.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,117,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,119,DFHAID,NO,COPY DFHAID.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,127,SRSTSRS6,NO,COPY SRSTSRS6.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,173,SRSMS2,NO,COPY SRSMS2.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,175,SRSFFINS,NO,COPY SRSFFINS.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,177,SRSFCEDA,NO,COPY SRSFCEDA.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,179,SRSFMSAR,YES,COPY SRSFMSAR REPLACING ==:FMSAR:== BY ==FMSAR==.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,181,SRSFMSDS,YES,COPY SRSFMSDS REPLACING ==:FMSDS:== BY ==FMSDS==.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,183,SRSFMESL,YES,COPY SRSFMESL REPLACING ==:FMESL:== BY ==FMESL==.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,185,SRSFMESS,YES,COPY SRSFMESS REPLACING ==:FMESS:== BY ==FMESS==.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,187,SRSFROUT,YES,COPY SRSFROUT REPLACING ==:FROUT:== BY ==FROUT==.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,205,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,206,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,216,SRSFDIRE,NO,COPY SRSFDIRE.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,219,SRSFSER1,NO,COPY SRSFSER1.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,222,SRSFSER2,NO,COPY SRSFSER2.
SRSTSA,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSA.cbl,1554,SMASHDIP,NO,COPY SMASHDIP.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,55,SMASHTRC,NO,COPY SMASHTRC.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,58,SMASHDIW,NO,COPY SMASHDIW.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,61,SRSWFANO,NO,COPY SRSWFANO.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,63,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,69,DFHAID,NO,COPY DFHAID.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,70,DFHBMSCA,NO,COPY DFHBMSCA.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,72,SRSMSB,NO,COPY SRSMSB.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,78,SRSCOMCS,YES,COPY SRSCOMCS REPLACING ==:COMCS:== BY ==COMCS==.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,79,SRSCOMS0,NO,COPY SRSCOMS0.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,84,SRSCOMIN,NO,COPY SRSCOMIN.
SRSTSB,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSB.cbl,361,SMASHDIP,NO,COPY SMASHDIP.
SRSTSC,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSC.cbl,53,SMASHTRC,NO,COPY SMASHTRC.
SRSTSC,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSC.cbl,56,SMASHDIW,NO,COPY SMASHDIW.
SRSTSC,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSC.cbl,59,SRSWFANO,NO,COPY SRSWFANO.
SRSTSC,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSC.cbl,61,SRSWSRCZ,NO,COPY SRSWSRCZ.
SRSTSC,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSC.cbl,71,DFHAID,NO,COPY DFHAID.
SRSTSC,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSC.cbl,72,DFHBMSCA,NO,COPY DFHBMSCA.
SRSTSC,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSC.cbl,93,SRSFCEDA,NO,COPY SRSFCEDA.
SRSTSC,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSC.cbl,95,SRSFAPPD,YES,COPY SRSFAPPD REPLACING ==:DEPENDING ON FAPPD-NBFI:== BY == ==.
SRSTSC,C:\Users\Utilisateur\Documents\Workplace\cobol_tools_files\cobol_source-copie\SRSTSC.cbl,98,SRSFSER2,NO,COPY SRSFSER2.
